,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213
36,3661.2,2964.3,2435.3,2964.3,1897.8,2671.5,2555.3,3138.9,5453.8,2242.0,2482.5,1873.4,2233.6,1054.6,1477.3,1029.8,3891.1,3656.8,2482.5,2420.8,4859.2,1579.6,682.8,3055.6,5630.8,3162.0,2585.2,535.7,4675.4,1833.4,6414.0,5141.0,2585.2,2322.9,0.0,3422.9,0.0,3422.9,0.0,2412.8,3353.3,4908.8,1737.5,3377.5,0.0,3422.9,3037.9,1982.6,5233.3,6640.8,4583.3,6244.0,6254.9,6068.1,6606.0,10922.8,7691.4,6861.0,6880.0,8876.0,6244.0,6990.8,6337.3,6680.8,6097.0,6798.0,7077.3,5791.1,6682.8,6776.0,3463.3,7262.5,6861.0,7268.2,5924.3,6990.8,6966.6,7744.8,7546.4,6990.8,6990.8,6354.9,7376.3,6725.6,6949.6,8191.6,6861.0,7311.0,6943.7,7215.5,6244.0,6769.4,6983.7,6861.0,5918.8,7346.1,6966.6,5991.6,11545.3,7890.1,2964.3,2435.3,2964.3,1897.8,2671.5,2555.3,3138.9,5453.8,2242.0,2482.5,1873.4,2233.6,1054.6,1477.3,1029.8,3891.1,3656.8,2482.5,2420.8,4859.2,1579.6,682.8,3055.6,5630.8,3162.0,2585.2,535.7,4675.4,1833.4,6414.0,5141.0,2585.2,2322.9,0.0,3422.9,0.0,3422.9,0.0,2412.8,3353.3,4908.8,1737.5,3377.5,0.0,3422.9,3037.9,1982.6,5233.3,6640.8,4583.3,6244.0,6254.9,6068.1,6606.0,10922.8,7691.4,6861.0,6880.0,8876.0,6244.0,6990.8,6337.3,6680.8,6097.0,6798.0,7077.3,5791.1,6682.8,6776.0,3463.3,7262.5,6861.0,7268.2,5924.3,6990.8,6966.6,7744.8,7546.4,6990.8,6990.8,6354.9,7376.3,6725.6,6949.6,8191.6,6861.0,7311.0,6943.7,7215.5,6244.0,6769.4,6983.7,6861.0,5918.8,7346.1,6966.6,5991.6,11545.3,7890.1,7645.3,2435.3,2964.3,1897.8,2671.5,2555.3,3138.9,5453.8,2242.0,2482.5,1873.4,2233.6,1054.6,1477.3,1029.8
37,2565.5,458.6,1239.2,458.6,1882.1,990.0,1381.3,284.0,1913.8,1237.6,1308.5,2130.4,1477.7,2337.5,2651.7,2204.2,468.2,233.9,1308.5,877.1,1555.4,2754.0,2507.3,752.4,2327.0,507.8,1185.4,2640.1,1252.5,3007.8,2707.3,1902.6,1185.4,1576.7,3151.0,0.0,3151.0,0.0,3151.0,1216.6,69.6,1605.0,2031.7,491.6,3151.0,0.0,385.0,1661.4,1929.5,7054.8,6285.6,8863.1,8874.0,8687.2,9225.1,13541.9,10310.5,9480.1,9499.1,11495.1,8863.1,9609.9,8956.5,9300.0,8716.2,9417.2,9696.4,8410.2,9301.9,9395.1,4389.0,9881.6,9480.1,9887.4,8543.5,9609.9,9585.7,10363.9,10165.6,9609.9,9609.9,8974.1,9995.5,9344.8,9568.8,10810.8,9480.1,9930.2,9562.8,9834.7,8863.1,9388.5,9602.8,9480.1,8538.0,9965.2,9585.7,8610.7,14196.6,10530.1,458.6,1239.2,458.6,1882.1,990.0,1381.3,284.0,1913.8,1237.6,1308.5,2130.4,1477.7,2337.5,2651.7,2204.2,468.2,233.9,1308.5,877.1,1555.4,2754.0,2507.3,752.4,2327.0,507.8,1185.4,2640.1,1252.5,3007.8,2707.3,1902.6,1185.4,1576.7,3151.0,0.0,3151.0,0.0,3151.0,1216.6,69.6,1605.0,2031.7,491.6,3151.0,0.0,385.0,1661.4,1929.5,7054.8,6285.6,8863.1,8874.0,8687.2,9225.1,13541.9,10310.5,9480.1,9499.1,11495.1,8863.1,9609.9,8956.5,9300.0,8716.2,9417.2,9696.4,8410.2,9301.9,9395.1,4389.0,9881.6,9480.1,9887.4,8543.5,9609.9,9585.7,10363.9,10165.6,9609.9,9609.9,8974.1,9995.5,9344.8,9568.8,10810.8,9480.1,9930.2,9562.8,9834.7,8863.1,9388.5,9602.8,9480.1,8538.0,9965.2,9585.7,8610.7,14196.6,10530.1,10285.4,1239.2,458.6,1882.1,990.0,1381.3,284.0,1913.8,1237.6,1308.5,2130.4,1477.7,2337.5,2651.7,2204.2
38,3661.2,2964.3,2435.3,2964.3,1897.8,2671.5,2555.3,3138.9,5453.8,2242.0,2482.5,1873.4,2233.6,1054.6,1477.3,1029.8,3891.1,3656.8,2482.5,2420.8,4859.2,1579.6,682.8,3055.6,5630.8,3162.0,2585.2,535.7,4675.4,1833.4,6414.0,5141.0,2585.2,2322.9,0.0,3422.9,0.0,3422.9,0.0,2412.8,3353.3,4908.8,1737.5,3377.5,0.0,3422.9,3037.9,1982.6,5233.3,6640.8,4583.3,6244.0,6254.9,6068.1,6606.0,10922.8,7691.4,6861.0,6880.0,8876.0,6244.0,6990.8,6337.3,6680.8,6097.0,6798.0,7077.3,5791.1,6682.8,6776.0,3463.3,7262.5,6861.0,7268.2,5924.3,6990.8,6966.6,7744.8,7546.4,6990.8,6990.8,6354.9,7376.3,6725.6,6949.6,8191.6,6861.0,7311.0,6943.7,7215.5,6244.0,6769.4,6983.7,6861.0,5918.8,7346.1,6966.6,5991.6,11545.3,7890.1,2964.3,2435.3,2964.3,1897.8,2671.5,2555.3,3138.9,5453.8,2242.0,2482.5,1873.4,2233.6,1054.6,1477.3,1029.8,3891.1,3656.8,2482.5,2420.8,4859.2,1579.6,682.8,3055.6,5630.8,3162.0,2585.2,535.7,4675.4,1833.4,6414.0,5141.0,2585.2,2322.9,0.0,3422.9,0.0,3422.9,0.0,2412.8,3353.3,4908.8,1737.5,3377.5,0.0,3422.9,3037.9,1982.6,5233.3,6640.8,4583.3,6244.0,6254.9,6068.1,6606.0,10922.8,7691.4,6861.0,6880.0,8876.0,6244.0,6990.8,6337.3,6680.8,6097.0,6798.0,7077.3,5791.1,6682.8,6776.0,3463.3,7262.5,6861.0,7268.2,5924.3,6990.8,6966.6,7744.8,7546.4,6990.8,6990.8,6354.9,7376.3,6725.6,6949.6,8191.6,6861.0,7311.0,6943.7,7215.5,6244.0,6769.4,6983.7,6861.0,5918.8,7346.1,6966.6,5991.6,11545.3,7890.1,7645.3,2435.3,2964.3,1897.8,2671.5,2555.3,3138.9,5453.8,2242.0,2482.5,1873.4,2233.6,1054.6,1477.3,1029.8
39,1745.5,948.1,22.6,948.1,1937.3,1045.2,539.0,1122.7,3437.6,2257.2,466.3,913.8,1532.9,2117.7,2706.9,2259.4,1874.9,1640.6,466.3,1831.9,2843.0,2809.3,1665.0,1039.4,3614.6,1145.8,1242.3,1797.9,2659.2,3063.0,3929.4,3124.8,1242.3,360.1,2427.3,1406.7,2427.3,1406.7,2427.3,0.0,1337.1,2892.6,815.1,1361.3,2427.3,1406.7,1021.7,1716.6,3217.1,8075.5,5069.0,7678.7,7689.6,7502.8,8040.7,12357.5,9126.1,8295.7,8314.7,10310.7,7678.7,8425.5,7772.1,8115.6,7531.8,8232.7,8512.0,7225.8,8117.5,8210.7,4444.2,8697.2,8295.7,8703.0,7359.1,8425.5,8401.3,9179.5,8981.1,8425.5,8425.5,7789.7,8811.0,8160.3,8384.3,9626.4,8295.7,8745.8,8378.4,8650.2,7678.7,8204.1,8418.4,8295.7,7353.6,8780.8,8401.3,7426.3,12980.0,9324.8,948.1,22.6,948.1,1937.3,1045.2,539.0,1122.7,3437.6,2257.2,466.3,913.8,1532.9,2117.7,2706.9,2259.4,1874.9,1640.6,466.3,1831.9,2843.0,2809.3,1665.0,1039.4,3614.6,1145.8,1242.3,1797.9,2659.2,3063.0,3929.4,3124.8,1242.3,360.1,2427.3,1406.7,2427.3,1406.7,2427.3,0.0,1337.1,2892.6,815.1,1361.3,2427.3,1406.7,1021.7,1716.6,3217.1,8075.5,5069.0,7678.7,7689.6,7502.8,8040.7,12357.5,9126.1,8295.7,8314.7,10310.7,7678.7,8425.5,7772.1,8115.6,7531.8,8232.7,8512.0,7225.8,8117.5,8210.7,4444.2,8697.2,8295.7,8703.0,7359.1,8425.5,8401.3,9179.5,8981.1,8425.5,8425.5,7789.7,8811.0,8160.3,8384.3,9626.4,8295.7,8745.8,8378.4,8650.2,7678.7,8204.1,8418.4,8295.7,7353.6,8780.8,8401.3,7426.3,12980.0,9324.8,9080.1,22.6,948.1,1937.3,1045.2,539.0,1122.7,3437.6,2257.2,466.3,913.8,1532.9,2117.7,2706.9,2259.4
40,2495.9,389.1,1169.6,389.1,1812.5,920.4,1311.8,214.4,1983.3,1307.1,1239.0,2060.8,1408.1,2267.9,2582.1,2134.7,537.8,303.4,1239.0,946.7,1625.0,2684.5,2437.8,682.8,2396.6,438.3,1115.9,2570.6,1322.0,2938.2,2776.8,1972.2,1115.9,1507.1,3081.5,69.6,3081.5,69.6,3081.5,1147.0,0.0,1674.6,1962.1,422.0,3081.5,69.6,315.5,1591.8,1999.1,6985.2,6216.1,8793.6,8804.5,8617.7,9155.5,13472.4,10241.0,9410.5,9429.6,11425.6,8793.6,9540.4,8886.9,9230.4,8646.6,9347.6,9626.9,8340.7,9232.4,9325.5,4319.4,9812.0,9410.5,9817.8,8473.9,9540.4,9516.1,10294.4,10096.0,9540.4,9540.4,8904.5,9925.9,9275.2,9499.2,10741.2,9410.5,9860.6,9493.3,9765.1,8793.6,9319.0,9533.3,9410.5,8468.4,9895.6,9516.1,8541.1,14127.0,10460.5,389.1,1169.6,389.1,1812.5,920.4,1311.8,214.4,1983.3,1307.1,1239.0,2060.8,1408.1,2267.9,2582.1,2134.7,537.8,303.4,1239.0,946.7,1625.0,2684.5,2437.8,682.8,2396.6,438.3,1115.9,2570.6,1322.0,2938.2,2776.8,1972.2,1115.9,1507.1,3081.5,69.6,3081.5,69.6,3081.5,1147.0,0.0,1674.6,1962.1,422.0,3081.5,69.6,315.5,1591.8,1999.1,6985.2,6216.1,8793.6,8804.5,8617.7,9155.5,13472.4,10241.0,9410.5,9429.6,11425.6,8793.6,9540.4,8886.9,9230.4,8646.6,9347.6,9626.9,8340.7,9232.4,9325.5,4319.4,9812.0,9410.5,9817.8,8473.9,9540.4,9516.1,10294.4,10096.0,9540.4,9540.4,8904.5,9925.9,9275.2,9499.2,10741.2,9410.5,9860.6,9493.3,9765.1,8793.6,9319.0,9533.3,9410.5,8468.4,9895.6,9516.1,8541.1,14127.0,10460.5,10215.8,1169.6,389.1,1812.5,920.4,1311.8,214.4,1983.3,1307.1,1239.0,2060.8,1408.1,2267.9,2582.1,2134.7
41,3894.6,2167.5,2725.3,2167.5,3819.3,2927.2,2867.4,2342.2,765.4,4140.1,2794.6,3616.5,3414.9,4274.7,4588.9,4141.5,1172.8,1449.3,2794.6,3713.9,212.9,4691.3,3993.4,2019.4,786.8,2245.5,3406.2,4126.2,868.8,4945.0,1486.4,681.7,3406.2,3062.8,4637.1,1683.2,4637.1,1683.2,4637.1,2702.7,1752.7,0.0,3517.8,2229.3,4637.1,1683.2,2241.1,3598.6,389.3,6022.2,7771.7,10800.4,10811.3,10624.5,11162.3,15479.2,12247.8,11417.3,11436.4,13432.4,10800.4,11547.2,10893.7,11237.2,10653.4,11354.4,11633.7,10347.5,11239.2,11332.3,6326.2,11818.8,11417.3,11824.6,10480.7,11547.2,11522.9,12301.2,12102.8,11547.2,11547.2,10911.3,11932.7,11282.0,11506.0,12748.0,11417.3,11867.4,11500.1,11771.9,10800.4,11325.8,11540.1,11417.3,10475.2,11902.4,11522.9,10547.9,15682.7,12455.9,2167.5,2725.3,2167.5,3819.3,2927.2,2867.4,2342.2,765.4,4140.1,2794.6,3616.5,3414.9,4274.7,4588.9,4141.5,1172.8,1449.3,2794.6,3713.9,212.9,4691.3,3993.4,2019.4,786.8,2245.5,3406.2,4126.2,868.8,4945.0,1486.4,681.7,3406.2,3062.8,4637.1,1683.2,4637.1,1683.2,4637.1,2702.7,1752.7,0.0,3517.8,2229.3,4637.1,1683.2,2241.1,3598.6,389.3,6022.2,7771.7,10800.4,10811.3,10624.5,11162.3,15479.2,12247.8,11417.3,11436.4,13432.4,10800.4,11547.2,10893.7,11237.2,10653.4,11354.4,11633.7,10347.5,11239.2,11332.3,6326.2,11818.8,11417.3,11824.6,10480.7,11547.2,11522.9,12301.2,12102.8,11547.2,11547.2,10911.3,11932.7,11282.0,11506.0,12748.0,11417.3,11867.4,11500.1,11771.9,10800.4,11325.8,11540.1,11417.3,10475.2,11902.4,11522.9,10547.9,15682.7,12455.9,12211.2,2725.3,2167.5,3819.3,2927.2,2867.4,2342.2,765.4,4140.1,2794.6,3616.5,3414.9,4274.7,4588.9,4141.5
42,2062.6,1265.2,736.3,1265.2,2254.4,1362.3,856.2,1439.8,3754.8,2574.4,783.4,572.7,1850.0,2434.8,3024.0,2576.6,2192.0,1957.7,783.4,2149.0,3160.1,3126.4,1667.0,1356.5,3931.7,1462.9,1559.4,2115.0,2976.3,3380.1,4246.5,3441.9,1559.4,623.8,1904.6,1723.8,1904.6,1723.8,1904.6,713.7,1654.2,3209.7,0.0,1678.4,1904.6,1723.8,1338.8,2033.7,3534.2,7552.9,5010.0,7156.0,7166.9,6980.1,7518.0,11834.8,8603.5,7773.0,7792.1,9788.1,7156.0,7902.8,7249.4,7592.9,7009.1,7710.1,7989.3,6703.1,7594.9,7688.0,4761.4,8174.5,7773.0,8180.3,6836.4,7902.8,7878.6,8656.9,8458.5,7902.8,7902.8,7267.0,8288.4,7637.7,7861.7,9103.7,7773.0,8223.1,7855.8,8127.6,7156.0,7681.5,7895.8,7773.0,6830.9,8258.1,7878.6,6903.6,12457.3,8802.1,1265.2,736.3,1265.2,2254.4,1362.3,856.2,1439.8,3754.8,2574.4,783.4,572.7,1850.0,2434.8,3024.0,2576.6,2192.0,1957.7,783.4,2149.0,3160.1,3126.4,1667.0,1356.5,3931.7,1462.9,1559.4,2115.0,2976.3,3380.1,4246.5,3441.9,1559.4,623.8,1904.6,1723.8,1904.6,1723.8,1904.6,713.7,1654.2,3209.7,0.0,1678.4,1904.6,1723.8,1338.8,2033.7,3534.2,7552.9,5010.0,7156.0,7166.9,6980.1,7518.0,11834.8,8603.5,7773.0,7792.1,9788.1,7156.0,7902.8,7249.4,7592.9,7009.1,7710.1,7989.3,6703.1,7594.9,7688.0,4761.4,8174.5,7773.0,8180.3,6836.4,7902.8,7878.6,8656.9,8458.5,7902.8,7902.8,7267.0,8288.4,7637.7,7861.7,9103.7,7773.0,8223.1,7855.8,8127.6,7156.0,7681.5,7895.8,7773.0,6830.9,8258.1,7878.6,6903.6,12457.3,8802.1,8557.4,736.3,1265.2,2254.4,1362.3,856.2,1439.8,3754.8,2574.4,783.4,572.7,1850.0,2434.8,3024.0,2576.6
43,2520.1,413.3,1193.8,413.3,1288.9,944.6,1336.0,238.6,2763.4,1213.2,1263.2,2085.0,884.5,1744.3,2058.5,1611.1,959.8,725.4,1263.2,852.7,2168.8,2160.9,2461.9,707.0,2940.4,162.9,637.0,2044.7,1744.0,2414.6,3255.2,2450.6,637.0,1531.3,2798.4,491.6,2798.4,491.6,2798.4,1171.2,422.0,2218.4,1986.3,0.0,2798.4,491.6,339.7,959.7,2542.9,6461.7,6618.8,8270.0,8280.9,8094.1,8631.9,12948.8,9717.4,8887.0,8906.0,10902.0,8270.0,9016.8,8363.3,8706.8,8123.0,8824.0,9103.3,7817.1,8708.8,8801.9,3795.9,9288.4,8887.0,9294.2,7950.3,9016.8,8992.5,9770.8,9572.4,9016.8,9016.8,8380.9,9402.3,8751.6,8975.6,10217.6,8887.0,9337.0,8969.7,9241.5,8270.0,8795.4,9009.7,8887.0,7944.8,9372.0,8992.5,8017.5,13581.8,9925.5,413.3,1193.8,413.3,1288.9,944.6,1336.0,238.6,2763.4,1213.2,1263.2,2085.0,884.5,1744.3,2058.5,1611.1,959.8,725.4,1263.2,852.7,2168.8,2160.9,2461.9,707.0,2940.4,162.9,637.0,2044.7,1744.0,2414.6,3255.2,2450.6,637.0,1531.3,2798.4,491.6,2798.4,491.6,2798.4,1171.2,422.0,2218.4,1986.3,0.0,2798.4,491.6,339.7,959.7,2542.9,6461.7,6618.8,8270.0,8280.9,8094.1,8631.9,12948.8,9717.4,8887.0,8906.0,10902.0,8270.0,9016.8,8363.3,8706.8,8123.0,8824.0,9103.3,7817.1,8708.8,8801.9,3795.9,9288.4,8887.0,9294.2,7950.3,9016.8,8992.5,9770.8,9572.4,9016.8,9016.8,8380.9,9402.3,8751.6,8975.6,10217.6,8887.0,9337.0,8969.7,9241.5,8270.0,8795.4,9009.7,8887.0,7944.8,9372.0,8992.5,8017.5,13581.8,9925.5,9680.8,1193.8,413.3,1288.9,944.6,1336.0,238.6,2763.4,1213.2,1263.2,2085.0,884.5,1744.3,2058.5,1611.1
44,3661.2,2964.3,2435.3,2964.3,1897.8,2671.5,2555.3,3138.9,5453.8,2242.0,2482.5,1873.4,2233.6,1054.6,1477.3,1029.8,3891.1,3656.8,2482.5,2420.8,4859.2,1579.6,682.8,3055.6,5630.8,3162.0,2585.2,535.7,4675.4,1833.4,6414.0,5141.0,2585.2,2322.9,0.0,3422.9,0.0,3422.9,0.0,2412.8,3353.3,4908.8,1737.5,3377.5,0.0,3422.9,3037.9,1982.6,5233.3,6640.8,4583.3,6244.0,6254.9,6068.1,6606.0,10922.8,7691.4,6861.0,6880.0,8876.0,6244.0,6990.8,6337.3,6680.8,6097.0,6798.0,7077.3,5791.1,6682.8,6776.0,3463.3,7262.5,6861.0,7268.2,5924.3,6990.8,6966.6,7744.8,7546.4,6990.8,6990.8,6354.9,7376.3,6725.6,6949.6,8191.6,6861.0,7311.0,6943.7,7215.5,6244.0,6769.4,6983.7,6861.0,5918.8,7346.1,6966.6,5991.6,11545.3,7890.1,2964.3,2435.3,2964.3,1897.8,2671.5,2555.3,3138.9,5453.8,2242.0,2482.5,1873.4,2233.6,1054.6,1477.3,1029.8,3891.1,3656.8,2482.5,2420.8,4859.2,1579.6,682.8,3055.6,5630.8,3162.0,2585.2,535.7,4675.4,1833.4,6414.0,5141.0,2585.2,2322.9,0.0,3422.9,0.0,3422.9,0.0,2412.8,3353.3,4908.8,1737.5,3377.5,0.0,3422.9,3037.9,1982.6,5233.3,6640.8,4583.3,6244.0,6254.9,6068.1,6606.0,10922.8,7691.4,6861.0,6880.0,8876.0,6244.0,6990.8,6337.3,6680.8,6097.0,6798.0,7077.3,5791.1,6682.8,6776.0,3463.3,7262.5,6861.0,7268.2,5924.3,6990.8,6966.6,7744.8,7546.4,6990.8,6990.8,6354.9,7376.3,6725.6,6949.6,8191.6,6861.0,7311.0,6943.7,7215.5,6244.0,6769.4,6983.7,6861.0,5918.8,7346.1,6966.6,5991.6,11545.3,7890.1,7645.3,2435.3,2964.3,1897.8,2671.5,2555.3,3138.9,5453.8,2242.0,2482.5,1873.4,2233.6,1054.6,1477.3,1029.8
45,2565.5,458.6,1239.2,458.6,1882.1,990.0,1381.3,284.0,1913.8,1237.6,1308.5,2130.4,1477.7,2337.5,2651.7,2204.2,468.2,233.9,1308.5,877.1,1555.4,2754.0,2507.3,752.4,2327.0,507.8,1185.4,2640.1,1252.5,3007.8,2707.3,1902.6,1185.4,1576.7,3151.0,0.0,3151.0,0.0,3151.0,1216.6,69.6,1605.0,2031.7,491.6,3151.0,0.0,385.0,1661.4,1929.5,7054.8,6285.6,8863.1,8874.0,8687.2,9225.1,13541.9,10310.5,9480.1,9499.1,11495.1,8863.1,9609.9,8956.5,9300.0,8716.2,9417.2,9696.4,8410.2,9301.9,9395.1,4389.0,9881.6,9480.1,9887.4,8543.5,9609.9,9585.7,10363.9,10165.6,9609.9,9609.9,8974.1,9995.5,9344.8,9568.8,10810.8,9480.1,9930.2,9562.8,9834.7,8863.1,9388.5,9602.8,9480.1,8538.0,9965.2,9585.7,8610.7,14196.6,10530.1,458.6,1239.2,458.6,1882.1,990.0,1381.3,284.0,1913.8,1237.6,1308.5,2130.4,1477.7,2337.5,2651.7,2204.2,468.2,233.9,1308.5,877.1,1555.4,2754.0,2507.3,752.4,2327.0,507.8,1185.4,2640.1,1252.5,3007.8,2707.3,1902.6,1185.4,1576.7,3151.0,0.0,3151.0,0.0,3151.0,1216.6,69.6,1605.0,2031.7,491.6,3151.0,0.0,385.0,1661.4,1929.5,7054.8,6285.6,8863.1,8874.0,8687.2,9225.1,13541.9,10310.5,9480.1,9499.1,11495.1,8863.1,9609.9,8956.5,9300.0,8716.2,9417.2,9696.4,8410.2,9301.9,9395.1,4389.0,9881.6,9480.1,9887.4,8543.5,9609.9,9585.7,10363.9,10165.6,9609.9,9609.9,8974.1,9995.5,9344.8,9568.8,10810.8,9480.1,9930.2,9562.8,9834.7,8863.1,9388.5,9602.8,9480.1,8538.0,9965.2,9585.7,8610.7,14196.6,10530.1,10285.4,1239.2,458.6,1882.1,990.0,1381.3,284.0,1913.8,1237.6,1308.5,2130.4,1477.7,2337.5,2651.7,2204.2
46,2180.5,73.6,854.2,73.6,1497.0,605.0,996.3,101.1,2765.6,1817.8,923.5,1745.4,1092.6,1952.5,2266.6,1819.2,853.2,618.9,923.5,1262.2,2170.9,2369.0,2122.3,367.3,2942.5,355.9,800.4,2255.1,1637.5,2622.8,3257.4,2452.7,800.4,1191.7,2766.0,385.0,2766.0,385.0,2766.0,831.6,315.5,2220.5,1646.7,339.7,2766.0,385.0,0.0,1276.4,2545.0,6669.8,5900.6,8478.1,8489.0,8302.2,8840.1,13156.9,9925.5,9095.1,9114.1,11110.1,8478.1,9224.9,8571.5,8914.9,8331.1,9032.1,9311.4,8025.2,8916.9,9010.1,4004.0,9496.6,9095.1,9502.3,8158.4,9224.9,9200.7,9978.9,9780.5,9224.9,9224.9,8589.0,9610.4,8959.7,9183.7,10425.8,9095.1,9545.1,9177.8,9449.6,8478.1,9003.5,9217.8,9095.1,8153.0,9580.2,9200.7,8225.7,13811.6,10145.1,73.6,854.2,73.6,1497.0,605.0,996.3,101.1,2765.6,1817.8,923.5,1745.4,1092.6,1952.5,2266.6,1819.2,853.2,618.9,923.5,1262.2,2170.9,2369.0,2122.3,367.3,2942.5,355.9,800.4,2255.1,1637.5,2622.8,3257.4,2452.7,800.4,1191.7,2766.0,385.0,2766.0,385.0,2766.0,831.6,315.5,2220.5,1646.7,339.7,2766.0,385.0,0.0,1276.4,2545.0,6669.8,5900.6,8478.1,8489.0,8302.2,8840.1,13156.9,9925.5,9095.1,9114.1,11110.1,8478.1,9224.9,8571.5,8914.9,8331.1,9032.1,9311.4,8025.2,8916.9,9010.1,4004.0,9496.6,9095.1,9502.3,8158.4,9224.9,9200.7,9978.9,9780.5,9224.9,9224.9,8589.0,9610.4,8959.7,9183.7,10425.8,9095.1,9545.1,9177.8,9449.6,8478.1,9003.5,9217.8,9095.1,8153.0,9580.2,9200.7,8225.7,13811.6,10145.1,9900.3,854.2,73.6,1497.0,605.0,996.3,101.1,2765.6,1817.8,923.5,1745.4,1092.6,1952.5,2266.6,1819.2
47,2682.3,976.9,1356.0,976.9,655.4,885.0,995.3,1151.5,3466.5,976.2,1403.1,2247.2,251.0,1110.8,1425.0,977.6,1903.7,1669.4,1403.1,526.1,2871.8,1527.4,1249.4,1068.2,3643.4,1011.8,602.6,1411.2,2688.0,1781.1,3958.2,3153.6,602.6,1234.7,2164.9,1435.5,2164.9,1435.5,2164.9,1333.4,1365.9,2921.4,2148.5,865.1,2164.9,1435.5,1050.5,0.0,3245.9,5828.2,5985.3,7636.5,7647.4,7460.6,7998.5,12315.3,9083.9,8253.5,8272.5,10268.5,7636.5,8383.3,7729.8,8073.3,7489.5,8190.5,8469.8,7183.6,8075.3,8168.4,3162.4,8655.0,8253.5,8660.7,7316.8,8383.3,8359.0,9137.3,8938.9,8383.3,8383.3,7747.4,8768.8,8118.1,8342.1,9584.1,8253.5,8703.5,8336.2,8608.0,7636.5,8161.9,8376.2,8253.5,7311.3,8738.6,8359.0,7384.0,12948.3,9292.0,976.9,1356.0,976.9,655.4,885.0,995.3,1151.5,3466.5,976.2,1403.1,2247.2,251.0,1110.8,1425.0,977.6,1903.7,1669.4,1403.1,526.1,2871.8,1527.4,1249.4,1068.2,3643.4,1011.8,602.6,1411.2,2688.0,1781.1,3958.2,3153.6,602.6,1234.7,2164.9,1435.5,2164.9,1435.5,2164.9,1333.4,1365.9,2921.4,2148.5,865.1,2164.9,1435.5,1050.5,0.0,3245.9,5828.2,5985.3,7636.5,7647.4,7460.6,7998.5,12315.3,9083.9,8253.5,8272.5,10268.5,7636.5,8383.3,7729.8,8073.3,7489.5,8190.5,8469.8,7183.6,8075.3,8168.4,3162.4,8655.0,8253.5,8660.7,7316.8,8383.3,8359.0,9137.3,8938.9,8383.3,8383.3,7747.4,8768.8,8118.1,8342.1,9584.1,8253.5,8703.5,8336.2,8608.0,7636.5,8161.9,8376.2,8253.5,7311.3,8738.6,8359.0,7384.0,12948.3,9292.0,9047.3,1356.0,976.9,655.4,885.0,995.3,1151.5,3466.5,976.2,1403.1,2247.2,251.0,1110.8,1425.0,977.6
