,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213
45,210.9,41.4,103.3,41.4,137.3,94.5,127.9,25.6,247.1,198.4,116.0,176.8,125.7,186.1,188.0,146.1,55.9,21.0,116.0,139.5,167.4,199.7,208.9,82.1,210.7,70.3,148.6,216.7,127.0,211.2,288.6,185.6,148.6,153.7,297.2,0.0,297.2,0.0,297.2,101.9,6.3,168.2,168.2,58.4,297.2,0.0,34.8,169.8,184.7,688.2,505.7,689.6,683.4,659.4,707.8,1095.7,719.0,736.1,737.8,927.1,689.6,753.6,695.2,746.9,660.6,763.5,766.0,616.7,714.8,754.6,306.8,782.1,736.1,772.6,638.7,753.6,745.6,812.6,729.1,753.6,753.6,694.1,690.8,750.5,744.0,772.1,736.1,773.5,750.2,768.0,689.6,765.5,758.0,736.1,634.8,782.6,745.6,622.7,971.9,827.0,41.4,103.3,41.4,137.3,94.5,127.9,25.6,247.1,198.4,116.0,176.8,125.7,186.1,188.0,146.1,55.9,21.0,116.0,139.5,167.4,199.7,208.9,82.1,210.7,70.3,148.6,216.7,127.0,211.2,288.6,185.6,148.6,153.7,297.2,0.0,297.2,0.0,297.2,101.9,6.3,168.2,168.2,58.4,297.2,0.0,34.8,169.8,184.7,688.2,505.7,689.6,683.4,659.4,707.8,1095.7,719.0,736.1,737.8,927.1,689.6,753.6,695.2,746.9,660.6,763.5,766.0,616.7,714.8,754.6,306.8,782.1,736.1,772.6,638.7,753.6,745.6,812.6,729.1,753.6,753.6,694.1,690.8,750.5,744.0,772.1,736.1,773.5,750.2,768.0,689.6,765.5,758.0,736.1,634.8,782.6,745.6,622.7,971.9,827.0,801.6,103.3,41.4,137.3,94.5,127.9,25.6,247.1,198.4,116.0,176.8,125.7,186.1,188.0,146.1
46,176.1,6.6,68.5,6.6,102.5,59.7,93.1,9.2,264.9,175.8,81.2,142.0,90.9,151.3,153.2,111.3,90.7,55.8,81.2,174.3,165.2,164.9,174.1,47.3,208.5,60.7,113.8,181.9,161.8,176.4,293.5,190.5,113.8,118.9,262.4,34.8,262.4,34.8,262.4,67.1,28.5,166.0,133.4,48.8,262.4,34.8,0.0,135.0,182.5,653.4,470.9,654.8,648.6,624.6,673.0,1060.9,684.2,701.3,703.0,892.3,654.8,718.8,660.4,712.1,625.8,728.7,731.2,581.9,680.0,719.8,272.0,747.3,701.3,737.8,603.9,718.8,710.8,777.8,694.3,718.8,718.8,659.3,656.0,715.7,709.2,737.3,701.3,738.7,715.4,733.2,654.8,730.7,723.2,701.3,600.0,747.8,710.8,587.9,937.1,792.2,6.6,68.5,6.6,102.5,59.7,93.1,9.2,264.9,175.8,81.2,142.0,90.9,151.3,153.2,111.3,90.7,55.8,81.2,174.3,165.2,164.9,174.1,47.3,208.5,60.7,113.8,181.9,161.8,176.4,293.5,190.5,113.8,118.9,262.4,34.8,262.4,34.8,262.4,67.1,28.5,166.0,133.4,48.8,262.4,34.8,0.0,135.0,182.5,653.4,470.9,654.8,648.6,624.6,673.0,1060.9,684.2,701.3,703.0,892.3,654.8,718.8,660.4,712.1,625.8,728.7,731.2,581.9,680.0,719.8,272.0,747.3,701.3,737.8,603.9,718.8,710.8,777.8,694.3,718.8,718.8,659.3,656.0,715.7,709.2,737.3,701.3,738.7,715.4,733.2,654.8,730.7,723.2,701.3,600.0,747.8,710.8,587.9,937.1,792.2,766.8,68.5,6.6,102.5,59.7,93.1,9.2,264.9,175.8,81.2,142.0,90.9,151.3,153.2,111.3
47,244.0,119.8,143.2,119.8,45.4,128.2,144.2,135.6,356.5,118.7,145.9,216.7,33.8,94.2,96.1,54.2,217.1,182.2,145.9,91.6,256.8,107.8,136.3,138.9,300.1,135.9,56.2,123.4,288.2,119.3,385.1,282.1,56.2,153.7,205.2,161.2,205.2,161.2,205.2,141.8,154.9,257.6,208.1,123.7,205.2,161.2,126.4,0.0,274.1,596.3,421.4,597.7,591.5,567.5,615.9,1003.8,627.1,644.2,645.9,835.2,597.7,661.7,603.3,655.0,568.7,671.6,674.1,524.8,622.9,662.7,214.9,690.2,644.2,680.7,546.8,661.7,653.7,720.7,637.2,661.7,661.7,602.2,598.9,658.6,652.1,680.2,644.2,681.6,658.3,676.1,597.7,673.6,666.1,644.2,542.9,690.7,653.7,530.8,878.8,713.9,119.8,143.2,119.8,45.4,128.2,144.2,135.6,356.5,118.7,145.9,216.7,33.8,94.2,96.1,54.2,217.1,182.2,145.9,91.6,256.8,107.8,136.3,138.9,300.1,135.9,56.2,123.4,288.2,119.3,385.1,282.1,56.2,153.7,205.2,161.2,205.2,161.2,205.2,141.8,154.9,257.6,208.1,123.7,205.2,161.2,126.4,0.0,274.1,596.3,421.4,597.7,591.5,567.5,615.9,1003.8,627.1,644.2,645.9,835.2,597.7,661.7,603.3,655.0,568.7,671.6,674.1,524.8,622.9,662.7,214.9,690.2,644.2,680.7,546.8,661.7,653.7,720.7,637.2,661.7,661.7,602.2,598.9,658.6,652.1,680.2,644.2,681.6,658.3,676.1,597.7,673.6,666.1,644.2,542.9,690.7,653.7,530.8,878.8,713.9,688.5,143.2,119.8,45.4,128.2,144.2,135.6,356.5,118.7,145.9,216.7,33.8,94.2,96.1,54.2
48,319.0,172.1,217.2,172.1,258.3,215.5,241.8,187.9,136.5,331.6,229.9,290.7,246.7,307.1,309.0,267.1,142.5,162.1,229.9,311.1,34.3,320.7,322.8,166.8,26.0,233.8,254.8,330.6,98.2,332.2,184.9,81.9,254.8,267.6,411.1,183.1,411.1,183.1,411.1,215.8,189.4,32.5,282.1,221.9,411.1,183.1,178.7,290.8,0.0,751.0,619.6,810.6,804.4,780.4,828.8,1216.7,840.0,857.1,858.8,1048.1,810.6,874.6,816.2,867.9,781.6,884.5,887.0,737.7,835.8,875.6,427.8,903.1,857.1,893.6,759.7,874.6,866.6,933.6,850.1,874.6,874.6,815.1,811.8,871.5,865.0,893.1,857.1,894.5,871.2,889.0,810.6,886.5,879.0,857.1,755.8,903.6,866.6,743.7,1085.8,926.8,172.1,217.2,172.1,258.3,215.5,241.8,187.9,136.5,331.6,229.9,290.7,246.7,307.1,309.0,267.1,142.5,162.1,229.9,311.1,34.3,320.7,322.8,166.8,26.0,233.8,254.8,330.6,98.2,332.2,184.9,81.9,254.8,267.6,411.1,183.1,411.1,183.1,411.1,215.8,189.4,32.5,282.1,221.9,411.1,183.1,178.7,290.8,0.0,751.0,619.6,810.6,804.4,780.4,828.8,1216.7,840.0,857.1,858.8,1048.1,810.6,874.6,816.2,867.9,781.6,884.5,887.0,737.7,835.8,875.6,427.8,903.1,857.1,893.6,759.7,874.6,866.6,933.6,850.1,874.6,874.6,815.1,811.8,871.5,865.0,893.1,857.1,894.5,871.2,889.0,810.6,886.5,879.0,857.1,755.8,903.6,866.6,743.7,1085.8,926.8,901.4,217.2,172.1,258.3,215.5,241.8,187.9,136.5,331.6,229.9,290.7,246.7,307.1,309.0,267.1
49,797.1,728.0,696.3,728.0,653.6,736.4,710.9,743.8,742.8,641.3,699.0,679.6,642.0,653.7,540.0,648.6,811.6,790.0,699.0,699.8,780.2,570.9,642.4,747.1,744.1,744.1,664.4,592.4,739.5,541.5,901.1,798.1,664.4,706.8,610.6,769.4,610.6,769.4,610.6,694.9,763.1,781.0,675.3,731.9,610.6,769.4,734.6,608.2,770.1,0.0,734.6,565.1,607.3,534.9,583.3,751.1,641.1,611.6,613.3,851.0,565.1,629.1,619.1,652.0,584.5,664.6,641.5,540.6,590.3,641.3,486.5,622.1,611.6,648.1,562.6,629.1,621.1,540.2,651.2,629.1,629.1,618.0,612.9,674.4,619.5,664.6,611.6,579.3,625.7,643.5,565.1,673.6,633.5,611.6,558.7,581.0,621.1,546.6,904.5,975.0,728.0,696.3,728.0,653.6,736.4,710.9,743.8,742.8,641.3,699.0,679.6,642.0,653.7,540.0,648.6,811.6,790.0,699.0,699.8,780.2,570.9,642.4,747.1,744.1,744.1,664.4,592.4,739.5,541.5,901.1,798.1,664.4,706.8,610.6,769.4,610.6,769.4,610.6,694.9,763.1,781.0,675.3,731.9,610.6,769.4,734.6,608.2,770.1,0.0,734.6,565.1,607.3,534.9,583.3,751.1,641.1,611.6,613.3,851.0,565.1,629.1,619.1,652.0,584.5,664.6,641.5,540.6,590.3,641.3,486.5,622.1,611.6,648.1,562.6,629.1,621.1,540.2,651.2,629.1,629.1,618.0,612.9,674.4,619.5,664.6,611.6,579.3,625.7,643.5,565.1,673.6,633.5,611.6,558.7,581.0,621.1,546.6,904.5,975.0,949.6,696.3,728.0,653.6,736.4,710.9,743.8,742.8,641.3,699.0,679.6,642.0,653.7,540.0,648.6
50,530.1,503.7,470.7,503.7,453.4,521.3,477.5,519.5,740.4,464.1,465.6,424.1,497.0,429.2,414.2,424.1,601.0,566.1,465.6,547.8,640.7,425.9,386.9,522.8,684.0,551.0,519.4,367.9,672.1,437.4,727.7,666.0,519.4,480.5,355.1,545.1,355.1,545.1,355.1,469.3,538.8,641.5,419.8,559.1,355.1,545.1,510.3,463.2,658.0,749.2,0.0,702.0,647.3,671.8,700.5,1097.0,590.6,680.3,682.0,820.6,702.0,684.4,635.5,685.6,670.1,676.2,696.8,629.1,693.5,692.2,513.7,723.5,680.3,670.4,651.1,684.4,665.4,754.0,600.7,684.4,684.4,671.8,562.4,642.4,667.0,643.7,680.3,714.9,674.3,643.0,702.0,664.1,682.1,680.3,647.2,724.0,665.4,635.1,727.1,413.0,503.7,470.7,503.7,453.4,521.3,477.5,519.5,740.4,464.1,465.6,424.1,497.0,429.2,414.2,424.1,601.0,566.1,465.6,547.8,640.7,425.9,386.9,522.8,684.0,551.0,519.4,367.9,672.1,437.4,727.7,666.0,519.4,480.5,355.1,545.1,355.1,545.1,355.1,469.3,538.8,641.5,419.8,559.1,355.1,545.1,510.3,463.2,658.0,749.2,0.0,702.0,647.3,671.8,700.5,1097.0,590.6,680.3,682.0,820.6,702.0,684.4,635.5,685.6,670.1,676.2,696.8,629.1,693.5,692.2,513.7,723.5,680.3,670.4,651.1,684.4,665.4,754.0,600.7,684.4,684.4,671.8,562.4,642.4,667.0,643.7,680.3,714.9,674.3,643.0,702.0,664.1,682.1,680.3,647.2,724.0,665.4,635.1,727.1,413.0,387.6,470.7,503.7,453.4,521.3,477.5,519.5,740.4,464.1,465.6,424.1,497.0,429.2,414.2,424.1
51,772.6,731.5,698.5,731.5,685.1,759.7,705.3,747.3,904.2,693.9,693.4,651.9,680.7,678.9,578.7,673.8,828.8,793.9,693.4,738.5,868.5,609.6,614.7,750.6,905.5,778.8,703.1,617.6,882.2,522.2,970.2,893.8,703.1,708.3,582.9,772.9,582.9,772.9,582.9,697.1,766.6,869.3,647.6,770.6,582.9,772.9,738.1,646.9,885.8,589.9,684.1,0.0,141.9,42.7,73.3,548.6,186.0,101.6,103.3,427.8,0.0,119.1,153.7,109.1,119.1,115.8,131.5,94.5,80.3,106.6,467.2,147.6,101.6,138.1,89.7,119.1,111.1,178.1,222.5,119.1,119.1,155.4,214.2,140.5,109.5,154.6,101.6,139.0,115.7,133.5,0.0,124.8,123.5,101.6,73.1,148.1,111.1,108.2,765.4,924.5,731.5,698.5,731.5,685.1,759.7,705.3,747.3,904.2,693.9,693.4,651.9,680.7,678.9,578.7,673.8,828.8,793.9,693.4,738.5,868.5,609.6,614.7,750.6,905.5,778.8,703.1,617.6,882.2,522.2,970.2,893.8,703.1,708.3,582.9,772.9,582.9,772.9,582.9,697.1,766.6,869.3,647.6,770.6,582.9,772.9,738.1,646.9,885.8,589.9,684.1,0.0,141.9,42.7,73.3,548.6,186.0,101.6,103.3,427.8,0.0,119.1,153.7,109.1,119.1,115.8,131.5,94.5,80.3,106.6,467.2,147.6,101.6,138.1,89.7,119.1,111.1,178.1,222.5,119.1,119.1,155.4,214.2,140.5,109.5,154.6,101.6,139.0,115.7,133.5,0.0,124.8,123.5,101.6,73.1,148.1,111.1,108.2,765.4,924.5,899.1,698.5,731.5,685.1,759.7,705.3,747.3,904.2,693.9,693.4,651.9,680.7,678.9,578.7,673.8
52,779.0,737.9,704.9,737.9,691.5,766.1,711.7,753.7,910.6,700.3,699.8,658.3,687.1,685.3,585.1,680.2,835.2,800.3,699.8,744.9,874.9,616.0,621.1,757.0,911.9,785.2,709.5,624.0,888.6,528.6,976.6,900.2,709.5,714.7,589.3,779.3,589.3,779.3,589.3,703.5,773.0,875.7,654.0,777.0,589.3,779.3,744.5,653.3,892.2,615.2,648.7,141.9,0.0,179.3,140.2,572.5,59.5,128.3,130.0,374.9,141.9,132.4,11.8,63.5,22.8,82.1,144.8,66.7,141.5,74.2,473.6,171.5,128.3,118.4,69.2,132.4,113.4,202.0,80.6,132.4,132.4,117.4,87.7,70.2,115.0,91.7,128.3,162.9,122.3,91.0,141.9,84.1,130.1,128.3,72.1,172.0,113.4,87.7,726.9,890.5,737.9,704.9,737.9,691.5,766.1,711.7,753.7,910.6,700.3,699.8,658.3,687.1,685.3,585.1,680.2,835.2,800.3,699.8,744.9,874.9,616.0,621.1,757.0,911.9,785.2,709.5,624.0,888.6,528.6,976.6,900.2,709.5,714.7,589.3,779.3,589.3,779.3,589.3,703.5,773.0,875.7,654.0,777.0,589.3,779.3,744.5,653.3,892.2,615.2,648.7,141.9,0.0,179.3,140.2,572.5,59.5,128.3,130.0,374.9,141.9,132.4,11.8,63.5,22.8,82.1,144.8,66.7,141.5,74.2,473.6,171.5,128.3,118.4,69.2,132.4,113.4,202.0,80.6,132.4,132.4,117.4,87.7,70.2,115.0,91.7,128.3,162.9,122.3,91.0,141.9,84.1,130.1,128.3,72.1,172.0,113.4,87.7,726.9,890.5,865.1,704.9,737.9,691.5,766.1,711.7,753.7,910.6,700.3,699.8,658.3,687.1,685.3,585.1,680.2
53,758.4,717.3,684.3,717.3,670.9,745.5,691.1,733.1,890.0,679.7,679.2,637.7,666.5,664.7,564.5,659.6,814.6,779.7,679.2,724.3,854.3,595.4,600.5,736.4,891.3,764.6,688.9,603.4,868.0,508.0,956.0,879.6,688.9,694.1,568.7,758.7,568.7,758.7,568.7,682.9,752.4,855.1,633.4,756.4,568.7,758.7,723.9,632.7,871.6,571.8,669.9,30.2,160.3,0.0,48.4,523.7,161.1,76.7,78.4,446.2,30.2,94.2,172.1,117.1,137.5,129.7,106.6,112.9,55.4,106.4,453.0,122.7,76.7,113.2,108.1,94.2,86.2,153.2,238.8,94.2,94.2,173.8,189.3,155.6,84.6,129.7,76.7,114.1,90.8,108.6,30.2,138.7,98.6,76.7,91.5,123.2,86.2,126.6,786.0,910.3,717.3,684.3,717.3,670.9,745.5,691.1,733.1,890.0,679.7,679.2,637.7,666.5,664.7,564.5,659.6,814.6,779.7,679.2,724.3,854.3,595.4,600.5,736.4,891.3,764.6,688.9,603.4,868.0,508.0,956.0,879.6,688.9,694.1,568.7,758.7,568.7,758.7,568.7,682.9,752.4,855.1,633.4,756.4,568.7,758.7,723.9,632.7,871.6,571.8,669.9,30.2,160.3,0.0,48.4,523.7,161.1,76.7,78.4,446.2,30.2,94.2,172.1,117.1,137.5,129.7,106.6,112.9,55.4,106.4,453.0,122.7,76.7,113.2,108.1,94.2,86.2,153.2,238.8,94.2,94.2,173.8,189.3,155.6,84.6,129.7,76.7,114.1,90.8,108.6,30.2,138.7,98.6,76.7,91.5,123.2,86.2,126.6,786.0,910.3,884.9,684.3,717.3,670.9,745.5,691.1,733.1,890.0,679.7,679.2,637.7,666.5,664.7,564.5,659.6
54,802.1,761.0,728.0,761.0,714.6,789.2,734.8,776.8,933.7,723.4,722.9,681.4,710.2,708.4,608.2,703.3,858.3,823.4,722.9,768.0,898.0,639.1,644.2,780.1,935.0,808.3,732.6,647.1,911.7,551.7,999.7,923.3,732.6,737.8,612.4,802.4,612.4,802.4,612.4,726.6,796.1,898.8,677.1,800.1,612.4,802.4,767.6,676.4,915.3,615.5,701.9,77.6,140.3,68.3,0.0,475.3,112.7,28.3,30.0,428.1,77.6,45.8,132.2,73.5,163.1,86.1,58.2,160.3,7.0,62.8,496.7,74.3,28.3,64.8,155.5,45.8,37.8,104.8,192.0,45.8,45.8,221.2,140.9,107.2,36.2,81.3,28.3,65.7,42.4,60.2,77.6,95.1,50.2,28.3,138.9,74.8,37.8,174.0,780.1,943.7,761.0,728.0,761.0,714.6,789.2,734.8,776.8,933.7,723.4,722.9,681.4,710.2,708.4,608.2,703.3,858.3,823.4,722.9,768.0,898.0,639.1,644.2,780.1,935.0,808.3,732.6,647.1,911.7,551.7,999.7,923.3,732.6,737.8,612.4,802.4,612.4,802.4,612.4,726.6,796.1,898.8,677.1,800.1,612.4,802.4,767.6,676.4,915.3,615.5,701.9,77.6,140.3,68.3,0.0,475.3,112.7,28.3,30.0,428.1,77.6,45.8,132.2,73.5,163.1,86.1,58.2,160.3,7.0,62.8,496.7,74.3,28.3,64.8,155.5,45.8,37.8,104.8,192.0,45.8,45.8,221.2,140.9,107.2,36.2,81.3,28.3,65.7,42.4,60.2,77.6,95.1,50.2,28.3,138.9,74.8,37.8,174.0,780.1,943.7,918.3,728.0,761.0,714.6,789.2,734.8,776.8,933.7,723.4,722.9,681.4,710.2,708.4,608.2,703.3
55,1167.2,1126.1,1093.1,1126.1,1078.5,1154.3,1099.9,1141.9,1290.4,1080.1,1088.0,1046.5,1066.9,1073.5,964.9,1068.4,1223.4,1188.5,1088.0,1124.7,1263.1,995.8,1009.3,1145.2,1291.7,1169.0,1089.3,1012.2,1268.4,908.4,1364.8,1288.4,1089.3,1102.9,977.5,1167.5,977.5,1167.5,977.5,1091.7,1161.2,1263.9,1042.2,1156.8,977.5,1167.5,1132.7,1033.1,1280.4,749.4,1000.6,598.5,555.8,589.2,520.9,0.0,499.1,493.1,494.8,377.7,598.5,510.6,544.0,588.4,568.9,574.8,523.0,537.9,513.9,583.7,853.4,495.7,493.1,529.6,519.2,510.6,502.6,413.8,501.4,510.6,510.6,572.1,470.9,550.9,501.0,546.1,493.1,452.9,507.2,525.0,598.5,572.6,515.0,493.1,535.8,454.6,502.6,500.7,1078.8,1242.4,1126.1,1093.1,1126.1,1078.5,1154.3,1099.9,1141.9,1290.4,1080.1,1088.0,1046.5,1066.9,1073.5,964.9,1068.4,1223.4,1188.5,1088.0,1124.7,1263.1,995.8,1009.3,1145.2,1291.7,1169.0,1089.3,1012.2,1268.4,908.4,1364.8,1288.4,1089.3,1102.9,977.5,1167.5,977.5,1167.5,977.5,1091.7,1161.2,1263.9,1042.2,1156.8,977.5,1167.5,1132.7,1033.1,1280.4,749.4,1000.6,598.5,555.8,589.2,520.9,0.0,499.1,493.1,494.8,377.7,598.5,510.6,544.0,588.4,568.9,574.8,523.0,537.9,513.9,583.7,853.4,495.7,493.1,529.6,519.2,510.6,502.6,413.8,501.4,510.6,510.6,572.1,470.9,550.9,501.0,546.1,493.1,452.9,507.2,525.0,598.5,572.6,515.0,493.1,535.8,454.6,502.6,500.7,1078.8,1242.4,1217.0,1093.1,1126.1,1078.5,1154.3,1099.9,1141.9,1290.4,1080.1,1088.0,1046.5,1066.9,1073.5,964.9,1068.4
56,814.5,773.4,740.4,773.4,724.3,792.2,747.2,789.2,967.3,735.0,735.3,693.8,743.8,700.1,641.8,695.0,870.7,835.8,735.3,801.6,910.4,672.7,656.6,792.5,953.7,820.7,766.2,638.8,941.8,585.3,1012.1,935.7,766.2,750.2,624.8,814.8,624.8,814.8,624.8,739.0,808.5,911.2,689.5,828.8,624.8,814.8,780.0,710.0,927.7,650.4,589.2,187.5,56.7,178.2,109.9,533.9,0.0,89.7,91.4,315.4,187.5,93.8,44.9,95.0,79.5,85.6,106.2,123.4,102.9,101.6,530.3,132.9,89.7,79.8,125.9,93.8,74.8,163.4,79.3,93.8,93.8,159.3,28.2,51.8,76.4,53.1,89.7,124.3,83.7,52.4,187.5,73.5,91.5,89.7,128.8,133.4,74.8,144.4,667.4,831.0,773.4,740.4,773.4,724.3,792.2,747.2,789.2,967.3,735.0,735.3,693.8,743.8,700.1,641.8,695.0,870.7,835.8,735.3,801.6,910.4,672.7,656.6,792.5,953.7,820.7,766.2,638.8,941.8,585.3,1012.1,935.7,766.2,750.2,624.8,814.8,624.8,814.8,624.8,739.0,808.5,911.2,689.5,828.8,624.8,814.8,780.0,710.0,927.7,650.4,589.2,187.5,56.7,178.2,109.9,533.9,0.0,89.7,91.4,315.4,187.5,93.8,44.9,95.0,79.5,85.6,106.2,123.4,102.9,101.6,530.3,132.9,89.7,79.8,125.9,93.8,74.8,163.4,79.3,93.8,93.8,159.3,28.2,51.8,76.4,53.1,89.7,124.3,83.7,52.4,187.5,73.5,91.5,89.7,128.8,133.4,74.8,144.4,667.4,831.0,805.6,740.4,773.4,724.3,792.2,747.2,789.2,967.3,735.0,735.3,693.8,743.8,700.1,641.8,695.0
57,865.7,824.6,791.6,824.6,778.2,852.8,798.4,840.4,997.3,787.0,786.5,745.0,773.8,772.0,671.8,766.9,921.9,887.0,786.5,831.6,961.6,702.7,707.8,843.7,998.6,871.9,796.2,710.7,975.3,615.3,1063.3,986.9,796.2,801.4,676.0,866.0,676.0,866.0,676.0,790.2,859.7,962.4,740.7,863.7,676.0,866.0,831.2,740.0,978.9,661.9,673.6,141.2,125.3,131.9,63.6,487.6,84.4,0.0,1.7,399.8,141.2,17.5,113.5,95.3,148.1,81.7,29.9,192.0,56.6,96.6,560.3,86.5,0.0,36.5,194.5,17.5,9.5,117.1,163.7,17.5,17.5,242.7,112.6,78.9,7.9,53.0,0.0,78.0,14.1,31.9,141.2,80.2,21.9,0.0,191.3,87.1,9.5,213.0,751.8,915.4,824.6,791.6,824.6,778.2,852.8,798.4,840.4,997.3,787.0,786.5,745.0,773.8,772.0,671.8,766.9,921.9,887.0,786.5,831.6,961.6,702.7,707.8,843.7,998.6,871.9,796.2,710.7,975.3,615.3,1063.3,986.9,796.2,801.4,676.0,866.0,676.0,866.0,676.0,790.2,859.7,962.4,740.7,863.7,676.0,866.0,831.2,740.0,978.9,661.9,673.6,141.2,125.3,131.9,63.6,487.6,84.4,0.0,1.7,399.8,141.2,17.5,113.5,95.3,148.1,81.7,29.9,192.0,56.6,96.6,560.3,86.5,0.0,36.5,194.5,17.5,9.5,117.1,163.7,17.5,17.5,242.7,112.6,78.9,7.9,53.0,0.0,78.0,14.1,31.9,141.2,80.2,21.9,0.0,191.3,87.1,9.5,213.0,751.8,915.4,890.0,791.6,824.6,778.2,852.8,798.4,840.4,997.3,787.0,786.5,745.0,773.8,772.0,671.8,766.9
58,864.0,822.9,789.9,822.9,776.5,851.1,796.7,838.7,995.6,785.3,784.8,743.3,772.1,770.3,670.1,765.2,920.2,885.3,784.8,829.9,959.9,701.0,706.1,842.0,996.9,870.2,794.5,709.0,973.6,613.6,1061.6,985.2,794.5,799.7,674.3,864.3,674.3,864.3,674.3,788.5,858.0,960.7,739.0,862.0,674.3,864.3,829.5,738.3,977.2,660.2,671.9,139.5,123.6,130.2,61.9,485.9,82.7,41.7,0.0,398.1,139.5,15.8,111.8,93.6,146.4,80.0,28.2,190.3,54.9,94.9,558.6,84.8,41.7,34.8,192.8,15.8,7.8,115.4,162.0,15.8,15.8,241.0,110.9,77.2,6.2,51.3,41.7,76.3,12.4,30.2,139.5,78.5,20.2,41.7,189.6,85.4,7.8,211.3,750.1,913.7,822.9,789.9,822.9,776.5,851.1,796.7,838.7,995.6,785.3,784.8,743.3,772.1,770.3,670.1,765.2,920.2,885.3,784.8,829.9,959.9,701.0,706.1,842.0,996.9,870.2,794.5,709.0,973.6,613.6,1061.6,985.2,794.5,799.7,674.3,864.3,674.3,864.3,674.3,788.5,858.0,960.7,739.0,862.0,674.3,864.3,829.5,738.3,977.2,660.2,671.9,139.5,123.6,130.2,61.9,485.9,82.7,41.7,0.0,398.1,139.5,15.8,111.8,93.6,146.4,80.0,28.2,190.3,54.9,94.9,558.6,84.8,41.7,34.8,192.8,15.8,7.8,115.4,162.0,15.8,15.8,241.0,110.9,77.2,6.2,51.3,41.7,76.3,12.4,30.2,139.5,78.5,20.2,41.7,189.6,85.4,7.8,211.3,750.1,913.7,888.3,789.9,822.9,776.5,851.1,796.7,838.7,995.6,785.3,784.8,743.3,772.1,770.3,670.1,765.2
59,1014.2,973.1,940.1,973.1,926.7,1001.3,946.9,988.9,1145.8,935.5,935.0,893.5,922.3,920.5,820.3,915.4,1070.4,1035.5,935.0,980.1,1110.1,851.2,856.3,992.2,1147.1,1020.4,944.7,859.2,1123.8,763.8,1211.8,1135.4,944.7,949.9,824.5,1014.5,824.5,1014.5,824.5,938.7,1008.2,1110.9,889.2,1012.2,824.5,1014.5,979.7,888.5,1127.4,850.4,813.0,418.0,368.2,455.4,421.4,480.2,311.5,401.2,402.9,0.0,418.0,405.3,356.4,406.5,381.3,397.1,417.7,350.3,414.4,413.1,708.8,444.4,401.2,391.3,331.6,405.3,386.3,474.9,313.8,405.3,405.3,384.5,283.3,363.3,387.9,364.6,401.2,435.8,395.2,363.9,418.0,385.0,403.0,401.2,348.2,444.9,386.3,313.1,891.2,1054.8,973.1,940.1,973.1,926.7,1001.3,946.9,988.9,1145.8,935.5,935.0,893.5,922.3,920.5,820.3,915.4,1070.4,1035.5,935.0,980.1,1110.1,851.2,856.3,992.2,1147.1,1020.4,944.7,859.2,1123.8,763.8,1211.8,1135.4,944.7,949.9,824.5,1014.5,824.5,1014.5,824.5,938.7,1008.2,1110.9,889.2,1012.2,824.5,1014.5,979.7,888.5,1127.4,850.4,813.0,418.0,368.2,455.4,421.4,480.2,311.5,401.2,402.9,0.0,418.0,405.3,356.4,406.5,381.3,397.1,417.7,350.3,414.4,413.1,708.8,444.4,401.2,391.3,331.6,405.3,386.3,474.9,313.8,405.3,405.3,384.5,283.3,363.3,387.9,364.6,401.2,435.8,395.2,363.9,418.0,385.0,403.0,401.2,348.2,444.9,386.3,313.1,891.2,1054.8,1029.4,940.1,973.1,926.7,1001.3,946.9,988.9,1145.8,935.5,935.0,893.5,922.3,920.5,820.3,915.4
